,Title,Gross,Budget,Date,Genre,Director,RT Rating,IMDB Rating,IMDB Votes
2802,Space Cowboys,128874043,65000000.0,1900,Adventure,Clint Eastwood,79.0,6.3,29983.0
2803,Spider,1641788,10000000.0,2003,Drama,David Cronenberg,,7.8,560.0
2804,Speed Racer,93394462,120000000.0,2008,Action,Andy Wachowski,38.0,6.3,32672.0
2805,The Spiderwick Chronicles,162839667,92500000.0,2008,Adventure,Mark Waters,79.0,6.8,18715.0
2806,Speedway Junky,17127,1000000.0,2001,,,,3.7,1205.0
2807,Speed II: Cruise Control,150468000,110000000.0,1997,Action,Jan De Bont,,3.4,30896.0
2808,Sphere,50168294,73000000.0,1998,Horror,Barry Levinson,12.0,5.6,31461.0
2809,Spiceworld,56042592,25000000.0,1998,Comedy,,,2.9,18010.0
2810,Spider-Man 2,783705001,200000000.0,2004,Adventure,Sam Raimi,93.0,7.7,141940.0
2811,Spider-Man 3,890871626,258000000.0,2007,Adventure,Sam Raimi,63.0,6.4,141513.0
2812,Spider-Man,821708551,139000000.0,2002,Adventure,Sam Raimi,89.0,7.4,167524.0
2813,Scott Pilgrim vs. The World,43149143,85000000.0,2010,Comedy,Edgar Wright,81.0,8.1,17461.0
2814,See Spot Run,43057552,16000000.0,2001,Comedy,,24.0,4.9,3673.0
2815,Superman Returns,391120000,232000000.0,2006,Adventure,Bryan Singer,76.0,6.6,102751.0
2816,Supernova,14218868,60000000.0,1900,Action,Francis Ford Coppola,10.0,6.8,127.0
2817,Spirited Away,274949886,19000000.0,2002,Adventure,Hayao Miyazaki,,,
2818,Spun,1022649,4500000.0,2003,,,,6.6,16011.0
2819,Spy Game,143049560,90000000.0,2001,Action,Tony Scott,65.0,6.9,44850.0
2820,Spy Kids 2: The Island of Lost Dreams,119721296,38000000.0,2002,Adventure,Robert Rodriguez,75.0,,
2821,Spy Kids 3-D: Game Over,167851995,40000000.0,2003,Adventure,Robert Rodriguez,,4.1,12352.0
2822,Spy Kids,197692062,35000000.0,2001,Adventure,Robert Rodriguez,93.0,5.7,23479.0
2823,The Square,406216,1900000.0,2010,Thriller/Suspense,,,6.8,1303.0
2824,The Squid and the Whale,11098131,1500000.0,2005,Drama,Noah Baumbach,93.0,7.6,23521.0
2825,Serendipity,75294136,28000000.0,2001,Romantic Comedy,Peter Chelsom,58.0,6.6,32014.0
2826,Saint Ralph,795126,5200000.0,2005,Comedy,,,7.5,3492.0
2827,Shaolin Soccer,42776032,10000000.0,2004,Comedy,Stephen Chow,91.0,,
2828,Superstar,30628981,14000000.0,1999,Comedy,,33.0,6.0,103.0
2829,Soul Survivors,4288246,14000000.0,2001,Horror,,4.0,3.6,5116.0
2830,Spirit: Stallion of the Cimarron,106515310,80000000.0,2002,Adventure,Kelly Asbury,,6.6,8622.0
2831,Star Wars Ep. II: Attack of the Clones,656695615,115000000.0,2002,Adventure,George Lucas,,,
2832,Star Wars Ep. III: Revenge of the Sith,848998877,115000000.0,2005,Adventure,George Lucas,,,
2833,Starship Troopers,121100000,100000000.0,1997,Action,Paul Verhoeven,60.0,7.1,83516.0
2834,The Station Agent,7773824,500000.0,2003,Drama,,95.0,7.8,22274.0
2835,Stay Alive,23187506,20000000.0,2006,Horror,,9.0,4.5,13658.0
2836,Small Time Crooks,29934477,18000000.0,1900,Comedy,Woody Allen,66.0,6.5,15636.0
2837,Steel,1686429,16000000.0,1997,Action,,12.0,2.7,4409.0
2838,How Stella Got Her Groove Back,37672944,20000000.0,1998,Drama,,49.0,5.1,3080.0
2839,The Stepford Wives,96221971,100000000.0,2004,Comedy,Frank Oz,26.0,5.1,26712.0
2840,Stepmom,119709917,50000000.0,1998,Drama,Chris Columbus,43.0,6.2,18505.0
2841,Stomp the Yard,76356221,14000000.0,2007,Drama,,26.0,4.3,13737.0
2842,Stranger Than Fiction,45235190,30000000.0,2006,Comedy,Marc Forster,72.0,7.8,74218.0
2843,The Legend of Suriyothai,454255,9000000.0,2003,,,,,
2844,Stick It,30399714,20000000.0,2006,Comedy,,31.0,5.9,9556.0
2845,Stigmata,89441732,32000000.0,1999,Horror,Rupert Wainwright,22.0,6.0,29411.0
2846,A Stir of Echoes,21133087,12000000.0,1999,Thriller/Suspense,David Koepp,,7.1,26752.0
2847,Street Kings,65589243,20000000.0,2008,Thriller/Suspense,,36.0,7.0,40291.0
2848,Stuart Little,298800000,105000000.0,1999,Comedy,Rob Minkoff,65.0,5.8,23226.0
2849,Stuart Little 2,166000000,120000000.0,2002,Comedy,Rob Minkoff,83.0,5.6,7534.0
2850,Stealth,76416746,138000000.0,2005,Action,Rob Cohen,13.0,4.8,21664.0
2851,Steamboy,10468867,20000000.0,2005,Action,,,,
2852,The Statement,1545064,27000000.0,2003,Thriller/Suspense,Norman Jewison,23.0,6.0,2735.0
2853,Stolen Summer,119841,1500000.0,2002,,,35.0,6.4,1733.0
2854,Stop-Loss,11179472,25000000.0,2008,Drama,Kimberly Peirce,,6.5,9268.0
2855,The Perfect Storm,328711434,120000000.0,1900,Drama,Wolfgang Petersen,47.0,6.2,55716.0
2856,The Story of Us,27100030,50000000.0,1999,Romantic Comedy,Rob Reiner,28.0,5.6,10720.0
2857,The Stepfather,29227561,20000000.0,2009,Thriller/Suspense,,11.0,5.3,6263.0
2858,State of Play,91445389,60000000.0,2009,Thriller/Suspense,Kevin MacDonald,84.0,7.3,34067.0
2859,The Sisterhood of the Traveling Pants 2,44154645,27000000.0,2008,Adventure,,64.0,6.2,6557.0
2860,Sisterhood of the Traveling Pants,41560117,25000000.0,2005,Drama,Ken Kwapis,,,
2861,Step Up,115328121,12000000.0,2006,Drama,Anne Fletcher,19.0,6.1,21691.0
2862,The Straight Story,6197866,10000000.0,1999,Drama,David Lynch,95.0,8.0,36265.0
2863,Star Trek: First Contact,150000000,46000000.0,1996,Adventure,Jonathan Frakes,,7.6,45106.0
2864,Star Trek: Insurrection,117800000,70000000.0,1998,Adventure,Jonathan Frakes,,6.4,26559.0
2865,Star Trek: Nemesis,67312826,60000000.0,2002,Adventure,,,6.4,28449.0
2866,Alex Rider: Operation Stormbreaker,9351567,40000000.0,2006,Action,,,,
2867,The Strangers,80597610,9000000.0,2008,Thriller/Suspense,,44.0,6.0,35078.0
2868,Super Troopers,23046142,3000000.0,2002,Comedy,Jay Chandrasekhar,,6.8,29514.0
2869,Strangers with Candy,2077844,2000000.0,2006,Comedy,,,5.9,4941.0
2870,Star Wars Ep. I: The Phantom Menace,924288297,115000000.0,1999,Adventure,George Lucas,,,
2871,Stuck On You,63537164,55000000.0,2003,Comedy,Bobby Farrelly,60.0,5.9,23196.0
2872,Step Up 2 the Streets,150017783,17500000.0,2008,Drama,,25.0,5.6,20345.0
2873,The Sum of All Fears,193500000,68000000.0,2002,Action,Phil Alden Robinson,59.0,6.3,38586.0
2874,Sunshine State,3064356,5600000.0,2002,Drama,John Sayles,80.0,6.8,2769.0
2875,Supercross,3252550,30000000.0,2005,Action,,6.0,2.9,2514.0
2876,Surf's Up,145395745,100000000.0,2007,Adventure,,77.0,7.0,20974.0
2877,Surrogates,119668350,80000000.0,2009,Action,Jonathan Mostow,39.0,6.3,36940.0
2878,Summer of Sam,19288130,22000000.0,1999,Drama,Spike Lee,50.0,6.5,18431.0
2879,Savage Grace,968805,4600000.0,2008,Drama,,,5.7,3838.0
2880,Saving Private Ryan,481635085,65000000.0,1998,Drama,Steven Spielberg,91.0,8.5,270540.0
2881,S.W.A.T.,198100000,70000000.0,2003,Action,,48.0,5.9,43260.0
2882,Sideways,109705641,17000000.0,2004,Drama,Alexander Payne,97.0,7.8,69778.0
2883,Shall We Dance?,118097882,40000000.0,2004,Romantic Comedy,Peter Chelsom,,7.6,2192.0
2884,Secret Window,92958031,40000000.0,2004,Thriller/Suspense,David Koepp,46.0,6.5,53868.0
2885,Swept Away,598645,10000000.0,2002,Romantic Comedy,Guy Ritchie,5.0,3.4,7665.0
2886,Swimming Pool,22441323,7800000.0,2003,Thriller/Suspense,,84.0,6.8,19992.0
2887,The Sidewalks of New York,3100834,1000000.0,2001,Comedy,Edward Burns,,,
2888,Swimfan,28563926,10000000.0,2002,Drama,,15.0,4.6,9577.0
2889,Sweet November,65754228,40000000.0,2001,Drama,,16.0,6.0,20891.0
2890,Sydney White,12778631,16500000.0,2007,Comedy,,37.0,6.2,9309.0
2891,Switchback,6504442,38000000.0,1997,Action,,32.0,6.1,5141.0
2892,Star Wars: The Clone Wars,68161554,8500000.0,2008,Adventure,,19.0,5.4,17513.0
2893,The Sweetest Thing,44633441,43000000.0,2002,Romantic Comedy,Roger Kumble,25.0,4.7,23378.0
2894,"Six Days, Seven Nights",164800000,80000000.0,1998,Romantic Comedy,Ivan Reitman,37.0,4.7,48.0
2895,Sex Drive,10412485,19000000.0,2008,Comedy,,46.0,6.8,26920.0
2896,Sexy Beast,6946056,4300000.0,2001,Drama,,,7.1,20916.0
2897,Chinjeolhan geumjassi,23471871,4500000.0,2006,Thriller/Suspense,Chan-wook Park,,7.7,19341.0
2898,"Synecdoche, New York",3081925,20000000.0,2008,Drama,,67.0,,
2899,Syriana,95024620,50000000.0,2005,Thriller/Suspense,,72.0,7.1,53265.0
2900,Suspect Zero,8712564,27000000.0,2004,Thriller/Suspense,E. Elias Merhige,18.0,5.8,9804.0
2901,Tadpole,3200241,150000.0,2002,Comedy,Gary Winick,78.0,6.1,3800.0
2902,Tailor of Panama,27491653,18000000.0,2001,Thriller/Suspense,John Boorman,,,
2903,Taken,225461461,25000000.0,2009,Thriller/Suspense,Pierre Morel,,4.8,1125.0
2904,Take the Lead,65742066,30000000.0,2006,Drama,,44.0,6.5,10015.0
2905,Talladega Nights: The Ballad of Ricky Bobby,163013377,73000000.0,2006,Comedy,Adam McKay,72.0,6.4,50407.0
2906,The Talented Mr. Ripley,81292135,40000000.0,1999,Drama,Anthony Minghella,82.0,7.2,63319.0
2907,Tarnation,1162014,218.0,2004,Documentary,,,7.1,3847.0
2908,Taxman,9871,3500000.0,1999,Comedy,,,6.8,520.0
2909,Thunderbirds,28231444,55000000.0,2004,Adventure,Jonathan Frakes,19.0,4.0,5397.0
2910,The Best Man,34572780,9000000.0,1999,Romantic Comedy,Malcolm D. Lee,71.0,6.1,2019.0
2911,Book of Shadows: Blair Witch 2,47721314,15000000.0,1900,Horror,,,4.0,16122.0
2912,The Cave,27147991,30000000.0,2005,Horror,,12.0,4.8,13025.0
2913,This Christmas,49778552,13000000.0,2007,Drama,,55.0,5.4,3351.0
2914,The Core,74132631,85000000.0,2003,Action,Jon Amiel,42.0,5.3,27375.0
2915,The Thomas Crown Affair,124304264,48000000.0,1999,Drama,John McTiernan,67.0,6.7,37692.0
2916,The Damned United,4054204,6400000.0,2009,Drama,Tom Hooper,94.0,7.5,7560.0
2917,The Tale of Despereaux,88717945,60000000.0,2008,Adventure,Sam Fell,55.0,6.1,7460.0
2918,Team America: World Police,50274834,20000000.0,2004,Comedy,Trey Parker,,7.3,58763.0
2919,Tea with Mussolini,14395874,14000000.0,1999,Drama,Franco Zeffirelli,67.0,6.7,5435.0
2920,Tears of the Sun,85632458,75000000.0,2003,Action,Antoine Fuqua,34.0,6.4,34304.0
2921,The Big Tease,185577,4000000.0,1900,Comedy,,,6.1,1610.0
2922,Not Another Teen Movie,62401343,15000000.0,2001,Comedy,,28.0,5.5,36678.0
2923,Teeth,2300349,2000000.0,2008,Comedy,,,5.5,18.0
2924,Bridge to Terabithia,136934139,25000000.0,2007,Drama,,85.0,7.4,34482.0
2925,Terminator 3: Rise of the Machines,433058296,170000000.0,2003,Action,Jonathan Mostow,,6.6,107667.0
2926,Terminator Salvation: The Future Begins,371628539,200000000.0,2009,Action,Joseph McGinty Nichol,,,
2927,Transformers,708272592,151000000.0,2007,Action,Michael Bay,57.0,7.3,197131.0
2928,Transformers: Revenge of the Fallen,836303693,210000000.0,2009,Action,Michael Bay,20.0,6.0,95786.0
2929,"The Goods: Live Hard, Sell Hard",15122676,10000000.0,2009,Comedy,Neal Brennan,26.0,,
2930,The Greatest Game Ever Played,15425073,25000000.0,2005,Drama,Bill Paxton,62.0,7.3,7876.0
2931,The Ghost Writer,63241549,45000000.0,2010,Thriller/Suspense,Roman Polanski,84.0,7.6,22875.0
2932,Joheunnom nabbeunnom isanghannom,42226657,10000000.0,2010,Action,,,7.4,5548.0
2933,The Beach,39778599,50000000.0,1900,Drama,Danny Boyle,19.0,4.5,229.0
2934,The Box,26341896,25000000.0,2009,Thriller/Suspense,Richard Kelly,45.0,6.8,418.0
2935,The Wild Thornberrys,60694737,25000000.0,2002,Adventure,,,6.7,1104.0
2936,Bug,7006708,4000000.0,2007,Drama,William Friedkin,,6.0,14164.0
2937,They,12840842,17000000.0,2002,Horror,,37.0,4.6,6550.0
2938,The Eye,56706727,12000000.0,2008,Thriller/Suspense,,22.0,5.3,17304.0
2939,The Fog,37048526,18000000.0,2005,Horror,Rupert Wainwright,5.0,3.3,15760.0
2940,The Thin Red Line,36400491,52000000.0,1998,Drama,Terrence Malick,78.0,7.5,60966.0
2941,Thirteen Days,66554547,80000000.0,1900,Drama,Roger Donaldson,82.0,7.3,23578.0
2942,The Kid,69688384,65000000.0,1900,Comedy,Jon Turteltaub,49.0,5.9,14927.0
2943,The Man,10393696,20000000.0,2005,Comedy,Les Mayfield,11.0,5.4,9356.0
2944,House on Haunted Hill,40846082,19000000.0,1999,Horror,William Malone,25.0,5.2,22795.0
2945,The One,43905746,49000000.0,2001,Action,James Wong,13.0,5.6,24416.0
2946,Gwoemul,89006691,12000000.0,2007,Action,,,7.1,26783.0
2947,Thr3e,1060418,2400000.0,2007,Thriller/Suspense,,5.0,5.0,2825.0
2948,Three to Tango,10570375,20000000.0,1999,Romantic Comedy,,28.0,5.8,11148.0
2949,The Thirteenth Floor,11810854,16000000.0,1999,Thriller/Suspense,,28.0,6.7,19939.0
2950,The 13th Warrior,61698899,125000000.0,1999,Action,John McTiernan,33.0,6.3,36151.0
2951,The Tuxedo,50586000,60000000.0,2002,Action,,22.0,5.0,19370.0
2952,The Tigger Movie,55159800,20000000.0,1900,Adventure,,61.0,6.0,2986.0
2953,Timeline,26703184,80000000.0,2003,Adventure,Richard Donner,11.0,5.3,19318.0
2954,The Adventures of Tintin: Secret of the Unicorn,0,130000000.0,2011,Adventure,Steven Spielberg,,,
2955,Thirteen,6302406,2000000.0,2003,Drama,Catherine Hardwicke,,7.0,31482.0
2956,Titan A.E.,36751979,75000000.0,1900,Adventure,Don Bluth,51.0,6.4,22286.0
2957,Titanic,1842879955,200000000.0,1997,Thriller/Suspense,James Cameron,82.0,7.4,240732.0
2958,The Kids Are All Right,20553799,4000000.0,2010,Comedy,,96.0,7.8,3093.0
2959,The League of Extraordinary Gentlemen,179265204,78000000.0,2003,Adventure,Stephen Norrington,17.0,5.5,50710.0
2960,The Time Machine,98983590,80000000.0,2002,Adventure,,28.0,5.6,32465.0
2961,Tomcats,13558739,11000000.0,2001,Comedy,,15.0,4.9,9505.0
2962,The Mist,54777490,13000000.0,2007,Horror,Frank Darabont,73.0,7.4,76830.0
2963,TMNT,95009888,35000000.0,2007,Action,,,6.6,26178.0
2964,Tomorrow Never Dies,339504276,110000000.0,1997,Action,Roger Spottiswoode,55.0,6.4,46650.0
2965,The Royal Tenenbaums,71430876,28000000.0,2001,Black Comedy,Wes Anderson,79.0,7.6,82349.0
2966,Lara Croft: Tomb Raider: The Cradle of Life,156453758,90000000.0,2003,Adventure,Jan De Bont,,5.2,32832.0
2967,Lara Croft: Tomb Raider,274644183,94000000.0,2001,Adventure,Simon West,,5.4,55582.0
2968,The Day After Tomorrow,544272402,125000000.0,2004,Adventure,Roland Emmerich,46.0,6.3,92241.0
2969,Topsy Turvy,6201757,20000000.0,1999,Musical,Mike Leigh,,7.1,6215.0
2970,Torque,46176322,40000000.0,2004,Action,,23.0,3.5,12986.0
2971,The Others,209947037,17000000.0,2001,Horror,,84.0,7.8,86091.0
2972,The Town,33180607,37000000.0,2010,Drama,Ben Affleck,84.0,8.7,493.0
2973,Toy Story 2,484966906,90000000.0,1999,Adventure,John Lasseter,100.0,8.0,119357.0
2974,Toy Story 3,1046340665,200000000.0,2010,Adventure,,99.0,8.9,67380.0
2975,The Taking of Pelham 123,148989667,110000000.0,2009,Action,Tony Scott,,6.5,33452.0
2976,Treasure Planet,91800000,100000000.0,2002,Adventure,,69.0,6.6,12099.0
2977,Traffic,208300000,48000000.0,1900,Drama,Steven Soderbergh,91.0,7.8,85759.0
2978,Thomas and the Magic Railroad,15911332,19000000.0,1900,Adventure,,19.0,2.7,1613.0
2979,Training Day,104505362,45000000.0,2001,Drama,Antoine Fuqua,72.0,7.6,82057.0
2980,Traitor,27664173,22000000.0,2008,Thriller/Suspense,,61.0,7.1,22468.0
2981,Trapped,6916869,30000000.0,2002,Thriller/Suspense,,18.0,6.0,10685.0
2982,The Ring,249094024,48000000.0,2002,Horror,Gore Verbinski,71.0,5.5,589.0
2983,Trippin',9017070,3000000.0,1999,Comedy,,8.0,4.6,673.0
2984,Star Trek,385680447,140000000.0,2009,Adventure,J.J. Abrams,94.0,8.2,134187.0
2985,The Terminal,218673959,75000000.0,2004,Drama,Steven Spielberg,60.0,7.1,79803.0
2986,Transamerica,15151744,1000000.0,2005,Drama,,76.0,7.6,19343.0
2987,The Transporter 2,85095856,32000000.0,2005,Action,Louis Leterrier,,6.6,51005.0
2988,The Transporter,43928932,21000000.0,2002,Action,Corey Yuen,53.0,6.6,51005.0
2989,The Road,23914270,25000000.0,2009,Drama,,75.0,7.5,39124.0
2990,Tropic Thunder,188163455,90000000.0,2008,Comedy,Ben Stiller,83.0,7.2,104839.0
2991,Troy,497398577,150000000.0,2004,Action,Wolfgang Petersen,54.0,7.0,129575.0
2992,xXx,267200000,70000000.0,2002,Action,Rob Cohen,48.0,5.5,52636.0
2993,Ta Ra Rum Pum,9443864,7400000.0,2007,Comedy,,67.0,5.1,1051.0
2994,The Truman Show,248400000,60000000.0,1998,Drama,Peter Weir,95.0,8.0,156346.0
2995,Trust the Man,2548378,9000000.0,2006,Comedy,,27.0,5.8,5262.0
2996,Where the Truth Lies,1415656,25000000.0,2005,Drama,Atom Egoyan,41.0,6.6,8951.0
2997,Tarzan,448191819,145000000.0,1999,Adventure,Kevin Lima,88.0,6.9,26871.0
2998,The Secret in Their Eyes,6374789,3500000.0,2010,Drama,,,,
2999,Tsotsi,9879971,3000000.0,2006,Drama,Gavin Hood,,7.4,13167.0
3000,Teacher's Pet: The Movie,6491969,10000000.0,2004,Comedy,,,,
3001,The Time Traveler's Wife,98666635,39000000.0,2009,Drama,,37.0,7.1,23908.0
3002,The Touch,5918742,20000000.0,2004,,,,4.5,1031.0
3003,Tuck Everlasting,19344615,15000000.0,2002,Drama,Jay Russell,61.0,6.5,6639.0
3004,Thumbsucker,1919197,4000000.0,2005,Comedy,,70.0,6.7,12109.0
3005,Turbulence,11532774,55000000.0,1997,Thriller/Suspense,,17.0,4.5,5147.0
3006,Turistas,14321070,10000000.0,2006,Thriller/Suspense,,,6.9,83.0
3007,The Wash,10097096,4000000.0,2001,Comedy,,8.0,3.6,3095.0
3008,Two Girls and a Guy,2315026,1000000.0,1998,Drama,James Toback,,5.6,3722.0
3009,The Wild,99384046,80000000.0,2006,Adventure,,19.0,5.4,8498.0
3010,Twilight,15055091,20000000.0,1998,Drama,,60.0,6.1,4840.0
3011,Twisted,40119848,50000000.0,2004,Thriller/Suspense,Philip Kaufman,2.0,4.8,83.0
3012,The Twilight Saga: New Moon,702623634,50000000.0,2009,Drama,Chris Weitz,28.0,,
3013,The Twilight Saga: Eclipse,688155447,68000000.0,2010,Drama,David Slade,51.0,,
3014,Twilight,396439854,37000000.0,2008,Drama,Catherine Hardwicke,50.0,6.1,4840.0
3015,Town & Country,10364769,105000000.0,2001,Romantic Comedy,Peter Chelsom,13.0,4.4,2889.0
3016,200 Cigarettes,6852450,6000000.0,1999,Romantic Comedy,,30.0,5.4,8645.0
3017,The Texas Chainsaw Massacre: The Beginning,50517763,16000000.0,2006,Horror,,,5.8,20196.0
3018,The Texas Chainsaw Massacre,107071655,9000000.0,2003,Horror,,36.0,6.1,39172.0
3019,Texas Rangers,623374,38000000.0,2001,Western,Steve Miner,,5.0,2645.0
3020,Tom yum goong,43044087,5700000.0,2006,Action,,,6.9,13929.0
3021,Thank You For Smoking,39232211,7500000.0,2006,Black Comedy,Jason Reitman,,7.8,65340.0
3022,U2 3D,22664070,15000000.0,2008,Concert/Performance,Catherine Owens,,8.3,2090.0
3023,U-571,127630030,62000000.0,1900,Action,Jonathan Mostow,68.0,6.4,32528.0
3024,Undercover Brother,38230435,25000000.0,2002,Comedy,Malcolm D. Lee,76.0,5.7,14237.0
3025,Underclassman,5654777,25000000.0,2005,Thriller/Suspense,,,3.3,3249.0
3026,Dodgeball: A True Underdog Story,167726736,30000000.0,2004,Comedy,,,6.6,65329.0
3027,The Ugly Truth,203115214,38000000.0,2009,Romantic Comedy,Robert Luketic,14.0,6.4,27888.0
3028,Ultraviolet,20722064,30000000.0,2006,Action,,9.0,4.0,28547.0
3029,Unaccompanied Minors,21949214,25000000.0,2006,Comedy,,,3.7,4133.0
3030,Unbreakable,248099143,73243106.0,1900,Thriller/Suspense,M. Night Shyamalan,68.0,7.3,97324.0
3031,The Unborn,77208315,16000000.0,2009,Horror,David Goyer,11.0,4.5,15331.0
3032,Undead,187847,750000.0,2005,Horror,,,5.6,6957.0
3033,Underworld,95708457,22000000.0,2003,Action,Len Wiseman,30.0,6.7,65690.0
3034,Undiscovered,1069318,9000000.0,2005,Romantic Comedy,,8.0,3.7,1981.0
3035,Undisputed,12398628,20000000.0,2002,Drama,Walter Hill,49.0,5.8,6837.0
3036,Underworld: Evolution,111318875,45000000.0,2006,Action,Len Wiseman,15.0,6.6,48551.0
3037,An Unfinished Life,18535575,30000000.0,2005,Drama,Lasse Hallstrom,53.0,7.1,11770.0
3038,Unfaithful,119114494,50000000.0,2002,Drama,Adrian Lyne,48.0,6.6,23998.0
3039,Universal Soldier II: The Return,10717421,40000000.0,1999,Action,,,3.4,10233.0
3040,Unknown,3080493,3700000.0,2006,Thriller/Suspense,,39.0,6.6,11986.0
3041,Danny the Dog,49037621,43000000.0,2005,Action,Louis Leterrier,,7.1,36119.0
3042,Untraceable,52649951,35000000.0,2008,Thriller/Suspense,,15.0,6.1,21922.0
3043,Up,731304609,175000000.0,2009,Adventure,Pete Docter,98.0,8.4,110491.0
3044,Up in the Air,166077420,30000000.0,2009,Drama,Jason Reitman,90.0,,
3045,The Upside of Anger,27361993,12000000.0,2005,Drama,Mike Binder,,7.0,12317.0
3046,Urban Legend,72571864,14000000.0,1998,Horror,,21.0,5.2,19113.0
3047,Urban Legends: Final Cut,38574362,15000000.0,1900,Horror,,9.0,3.7,7609.0
3048,Urbania,1032075,225000.0,1900,Drama,,73.0,6.7,2218.0
3049,Valkyrie,198686497,75000000.0,2008,Thriller/Suspense,Bryan Singer,61.0,7.3,54343.0
3050,Valiant,61746888,35000000.0,2005,Adventure,,30.0,5.6,7158.0
3051,Valentine,20384136,10000000.0,2001,Horror,,9.0,4.3,11435.0
3052,Cirque du Freak: The Vampire's Assistant,34372469,40000000.0,2009,Action,Paul Weitz,37.0,6.1,9539.0
3053,The Legend of Bagger Vance,39235486,60000000.0,1900,Drama,Robert Redford,43.0,6.4,21995.0
3054,Raising Victor Vargas,2811439,800000.0,2003,Drama,Peter Sollett,,7.1,3719.0
3055,In the Valley of Elah,24489150,23000000.0,2007,Drama,Paul Haggis,73.0,7.4,27529.0
3056,Venom,881745,25000000.0,2005,Horror,,10.0,4.6,4220.0
3057,Venus,4022411,6000000.0,2006,Drama,,89.0,,
3058,Vanity Fair,19123851,23000000.0,2004,Drama,Mira Nair,50.0,6.2,9343.0
3059,V for Vendetta,132511035,50000000.0,2006,Action,James McTeigue,73.0,8.2,224636.0
3060,The Velocity of Gary,34145,4000000.0,1999,,,,,
3061,Van Helsing,300150546,170000000.0,2004,Action,Stephen Sommers,22.0,5.5,68846.0
3062,The Village,260197520,71682975.0,2004,Thriller/Suspense,M. Night Shyamalan,42.0,6.6,88928.0
3063,The Virgin Suicides,4859475,6000000.0,1900,Black Comedy,Sofia Coppola,,7.2,49110.0
3064,Virus,30626690,75000000.0,1999,Action,,9.0,4.5,10487.0
3065,The Visitor,16194905,4000000.0,2008,Comedy,,90.0,6.8,318.0
3066,A Very Long Engagement,59606587,55000000.0,2004,Drama,Jean-Pierre Jeunet,,,
3067,Vertical Limit,213500000,75000000.0,1900,Action,Martin Campbell,47.0,5.6,24294.0
3068,Vampires,20268825,20000000.0,1998,Horror,John Carpenter,33.0,6.8,54.0
3069,Vanilla Sky,202726605,70000000.0,2001,Thriller/Suspense,Cameron Crowe,39.0,6.9,87820.0
3070,Volcano,120100000,90000000.0,1997,Action,Mick Jackson,42.0,5.2,21313.0
3071,Volver,85599867,9400000.0,2006,Comedy,Pedro Almodovar,92.0,4.4,288.0
3072,Kurtlar vadisi - Irak,24906717,8300000.0,2006,Action,,,5.7,7936.0
3073,The Flintstones in Viva Rock Vegas,59431365,58000000.0,1900,Comedy,Brian Levant,24.0,3.3,5491.0
3074,Varsity Blues,54294169,16000000.0,1999,Drama,Brian Robbins,39.0,6.0,18066.0
3075,Valentine's Day,215771698,52000000.0,2010,Romantic Comedy,Garry Marshall,17.0,5.7,17599.0
3076,National Lampoon's Van Wilder,37975553,6000000.0,2002,Comedy,,,,
3077,The Wackness,2635650,6000000.0,2008,Comedy,,69.0,7.1,13257.0
3078,Wag the Dog,64252038,15000000.0,1997,Drama,Barry Levinson,84.0,7.0,36092.0
